Date,Store_ID,Item_ID,Sales,Promotion,Holiday,Region,Temperature,Fuel_Price
2023-05-16,5,102,53,No,Yes,North,21,3.15
2023-05-16,5,103,58,Yes,Yes,South,31,4.13
2023-05-16,5,104,92,Yes,No,South,25,2.98
2023-05-16,5,105,96,Yes,No,North,34,4.34
2023-05-17,1,101,64,Yes,Yes,West,34,4.05
2023-05-17,1,102,95,No,Yes,South,27,3.32
2023-05-17,1,103,65,No,Yes,East,27,2.66
2023-05-17,1,104,93,Yes,No,West,38,3.85
2023-05-17,1,105,77,Yes,Yes,West,36,3.28
2023-05-17,2,101,62,Yes,No,West,40,3.46
2023-05-17,2,102,71,Yes,Yes,North,38,3.48
2023-05-17,2,103,100,Yes,No,East,20,4.05
2023-05-17,2,104,47,Yes,Yes,South,38,3.13
2023-05-17,2,105,68,No,No,West,28,3.47
2023-05-17,3,101,20,No,Yes,North,29,4.46
2023-05-17,3,102,45,No,Yes,North,22,2.97
2023-05-17,3,103,57,No,Yes,East,34,4.39
2023-05-17,3,104,88,Yes,No,West,24,3.83
2023-05-17,3,105,96,Yes,Yes,East,22,2.85
2023-05-17,4,101,92,No,No,South,31,3.31
2023-05-17,4,102,74,No,Yes,West,23,2.68
2023-05-17,4,103,88,No,Yes,South,20,3.07
2023-05-17,4,104,43,No,No,North,25,3.33
2023-05-17,4,105,53,Yes,Yes,East,24,2.68
2023-05-17,5,101,84,Yes,No,East,29,3.84
2023-05-17,5,102,58,No,Yes,South,40,2.98
2023-05-17,5,103,79,Yes,Yes,West,22,3.54
2023-05-17,5,104,28,Yes,No,East,35,2.6
2023-05-17,5,105,37,Yes,Yes,East,40,3.31
2023-05-18,1,101,31,Yes,No,South,40,2.76
2023-05-18,1,102,70,Yes,No,North,23,4.36
2023-05-18,1,103,72,Yes,Yes,North,21,3.91
2023-05-18,1,104,60,Yes,No,North,37,3.22
2023-05-18,1,105,25,Yes,Yes,West,33,4.11
2023-05-18,2,101,99,Yes,Yes,West,29,3.67
2023-05-18,2,102,72,No,No,South,32,3.63
2023-05-18,2,103,59,No,No,South,25,3.04
2023-05-18,2,104,51,Yes,Yes,West,38,4.26
2023-05-18,2,105,58,No,No,West,31,4.3
2023-05-18,3,101,81,Yes,Yes,South,23,3.24
2023-05-18,3,102,28,Yes,Yes,East,24,4.37
2023-05-18,3,103,66,Yes,No,East,33,3.48
2023-05-18,3,104,41,Yes,No,North,30,2.98
2023-05-18,3,105,69,Yes,No,North,25,3.77
2023-05-18,4,101,79,No,No,South,28,2.59
2023-05-18,4,102,33,Yes,Yes,East,33,3.11
2023-05-18,4,103,75,Yes,Yes,West,37,4.44
2023-05-18,4,104,81,No,No,North,33,4.46
2023-05-18,4,105,65,No,Yes,North,24,2.64
2023-05-18,5,101,61,No,No,East,35,2.69
2023-05-18,5,102,46,Yes,Yes,North,20,3.7
2023-05-18,5,103,69,No,Yes,South,40,3.99
2023-05-18,5,104,58,No,Yes,North,29,2.88
2023-05-18,5,105,97,No,No,North,21,3.08
2023-05-19,1,101,77,Yes,Yes,East,36,3.71
2023-05-19,1,102,62,No,Yes,South,33,3.27
2023-05-19,1,103,58,No,No,West,33,3.68
2023-05-19,1,104,80,Yes,Yes,North,22,3.82
2023-05-19,1,105,28,Yes,Yes,South,36,2.52
2023-05-19,2,101,74,Yes,No,East,30,3.66
2023-05-19,2,102,24,Yes,No,East,40,4.09
2023-05-19,2,103,71,Yes,No,West,27,2.51
2023-05-19,2,104,34,Yes,Yes,East,27,3.88
2023-05-19,2,105,66,No,Yes,East,34,2.76
2023-05-19,3,101,39,Yes,Yes,East,40,3.35
2023-05-19,3,102,31,Yes,Yes,East,20,4.07
2023-05-19,3,103,39,Yes,No,South,33,3.2
2023-05-19,3,104,67,No,No,South,24,2.53
2023-05-19,3,105,26,Yes,No,East,33,2.6
2023-05-19,4,101,47,Yes,No,West,28,2.78
2023-05-19,4,102,44,No,No,South,28,2.98
2023-05-19,4,103,100,No,No,North,24,3.75
2023-05-19,4,104,28,Yes,Yes,East,31,2.51
2023-05-19,4,105,83,Yes,Yes,East,35,2.71
2023-05-19,5,101,27,Yes,No,East,26,3.55
2023-05-19,5,102,68,No,Yes,East,38,4.34
2023-05-19,5,103,31,Yes,No,North,27,2.59
2023-05-19,5,104,83,No,Yes,South,36,3.06
2023-05-19,5,105,21,No,Yes,West,31,4.09
2023-05-20,1,101,60,No,No,North,39,3.79
2023-05-20,1,102,89,Yes,Yes,West,31,4.35
2023-05-20,1,103,32,Yes,Yes,West,21,3.62
2023-05-20,1,104,53,Yes,No,East,32,3.94
2023-05-20,1,105,58,Yes,No,South,20,2.75
2023-05-20,2,101,26,No,No,North,29,3.56
2023-05-20,2,102,95,Yes,Yes,West,27,3.76
2023-05-20,2,103,68,Yes,Yes,South,22,2.8
2023-05-20,2,104,60,No,Yes,West,33,3.48
2023-05-20,2,105,47,Yes,No,East,27,4.05
2023-05-20,3,101,78,No,Yes,South,27,2.76
2023-05-20,3,102,46,No,Yes,West,27,4.18
2023-05-20,3,103,64,Yes,Yes,East,35,2.57
2023-05-20,3,104,99,No,Yes,West,20,4.0
2023-05-20,3,105,74,No,Yes,West,25,3.85
2023-05-20,4,101,61,No,Yes,West,30,3.12
2023-05-20,4,102,55,No,Yes,North,27,3.07
2023-05-20,4,103,60,Yes,No,South,31,3.93
2023-05-20,4,104,43,No,Yes,South,35,3.02
2023-05-20,4,105,62,No,Yes,West,39,2.56
2023-05-20,5,101,39,No,No,South,26,4.06
2023-05-20,5,102,52,Yes,No,North,38,2.86
2023-05-20,5,103,27,No,Yes,West,40,3.37
2023-05-20,5,104,100,Yes,Yes,West,37,3.53
2023-05-20,5,105,20,No,Yes,North,33,3.14
2023-05-21,1,101,99,No,Yes,West,35,2.96
2023-05-21,1,102,25,No,Yes,South,29,3.42
2023-05-21,1,103,84,Yes,No,East,35,2.74
2023-05-21,1,104,41,No,No,East,29,4.3
2023-05-21,1,105,28,No,Yes,East,33,3.88
2023-05-21,2,101,73,No,No,East,20,4.46
2023-05-21,2,102,43,No,Yes,West,32,3.58
2023-05-21,2,103,59,Yes,Yes,East,39,3.01
2023-05-21,2,104,52,Yes,Yes,West,23,2.51
2023-05-21,2,105,98,No,Yes,South,23,3.67
2023-05-21,3,101,29,No,Yes,West,31,3.36
2023-05-21,3,102,87,Yes,No,South,39,3.91
2023-05-21,3,103,79,No,Yes,East,31,3.8
2023-05-21,3,104,75,No,Yes,South,30,3.57
2023-05-21,3,105,24,Yes,No,West,34,2.88
2023-05-21,4,101,72,No,No,South,36,2.82
2023-05-21,4,102,71,Yes,Yes,South,24,2.95
2023-05-21,4,103,37,Yes,No,West,28,4.26
2023-05-21,4,104,43,Yes,Yes,South,23,3.42
2023-05-21,4,105,35,No,No,South,31,3.75
2023-05-21,5,101,90,Yes,Yes,West,23,3.13
2023-05-21,5,102,61,No,No,West,29,2.71
2023-05-21,5,103,80,Yes,Yes,West,29,4.1
2023-05-21,5,104,47,No,Yes,East,24,3.15
2023-05-21,5,105,72,Yes,No,North,35,3.81
2023-05-22,1,101,46,Yes,Yes,South,40,3.7
2023-05-22,1,102,24,Yes,No,West,37,4.06
2023-05-22,1,103,81,Yes,No,North,37,3.18
2023-05-22,1,104,88,No,Yes,North,27,4.5
2023-05-22,1,105,62,Yes,Yes,East,34,2.72
2023-05-22,2,101,27,No,No,West,34,3.62
2023-05-22,2,102,43,Yes,Yes,North,31,3.23
2023-05-22,2,103,97,No,Yes,West,21,4.36
2023-05-22,2,104,56,Yes,No,West,24,4.44
2023-05-22,2,105,87,Yes,Yes,North,37,3.35
2023-05-22,3,101,31,No,No,South,32,3.01
2023-05-22,3,102,52,No,Yes,North,26,3.63
2023-05-22,3,103,25,No,No,North,35,3.82
2023-05-22,3,104,47,No,No,North,22,3.28
2023-05-22,3,105,68,Yes,Yes,North,33,4.02
2023-05-22,4,101,23,Yes,No,East,24,4.21
2023-05-22,4,102,55,Yes,Yes,South,24,4.02
2023-05-22,4,103,86,No,Yes,North,27,2.97
2023-05-22,4,104,25,No,Yes,South,30,3.91
2023-05-22,4,105,94,Yes,No,West,24,3.85
2023-05-22,5,101,56,No,Yes,East,21,3.78
2023-05-22,5,102,98,Yes,No,South,28,2.55
2023-05-22,5,103,89,No,Yes,West,34,3.16
2023-05-22,5,104,70,Yes,No,West,39,2.68
2023-05-22,5,105,64,Yes,No,East,32,3.52
2023-05-23,1,101,75,No,Yes,South,30,3.59
2023-05-23,1,102,33,No,Yes,West,27,3.35
2023-05-23,1,103,39,No,No,East,37,2.87
2023-05-23,1,104,65,No,No,North,28,4.23
2023-05-23,1,105,88,No,No,West,31,3.92
2023-05-23,2,101,53,Yes,Yes,South,23,4.35
2023-05-23,2,102,94,No,Yes,North,20,3.36
2023-05-23,2,103,83,Yes,No,South,33,2.52
2023-05-23,2,104,79,Yes,Yes,West,33,4.43
2023-05-23,2,105,58,No,Yes,East,38,3.52
2023-05-23,3,101,30,No,Yes,East,32,2.54
2023-05-23,3,102,39,Yes,No,West,30,3.26
2023-05-23,3,103,57,No,Yes,East,36,3.92
2023-05-23,3,104,50,Yes,No,East,34,4.22
2023-05-23,3,105,49,No,Yes,North,21,3.47
2023-05-23,4,101,77,Yes,Yes,South,20,3.4
2023-05-23,4,102,79,Yes,No,East,32,3.95
2023-05-23,4,103,30,No,Yes,West,32,4.4
2023-05-23,4,104,98,No,No,West,25,2.78
2023-05-23,4,105,28,Yes,Yes,East,26,4.2
2023-05-23,5,101,79,No,No,South,27,4.32
2023-05-23,5,102,64,No,Yes,East,26,3.13
2023-05-23,5,103,29,Yes,No,South,39,3.11
2023-05-23,5,104,25,No,Yes,East,26,3.27
2023-05-23,5,105,33,No,Yes,West,38,3.72
2023-05-24,1,101,94,Yes,Yes,South,29,3.43
2023-05-24,1,102,79,No,No,South,36,3.47
2023-05-24,1,103,40,No,Yes,North,20,3.76
2023-05-24,1,104,70,No,Yes,North,22,3.49
2023-05-24,1,105,74,Yes,No,West,28,3.58
2023-05-24,2,101,77,Yes,Yes,South,21,3.96
2023-05-24,2,102,71,Yes,No,South,31,4.21
2023-05-24,2,103,36,Yes,Yes,East,31,3.17
2023-05-24,2,104,57,Yes,No,South,37,4.49
2023-05-24,2,105,44,No,No,South,30,3.77
2023-05-24,3,101,96,Yes,No,North,33,4.24
2023-05-24,3,102,49,Yes,Yes,East,21,3.74
2023-05-24,3,103,37,Yes,Yes,East,22,3.77
2023-05-24,3,104,65,Yes,Yes,South,33,4.47
2023-05-24,3,105,69,No,No,West,40,3.54
2023-05-24,4,101,82,No,Yes,South,40,3.89
2023-05-24,4,102,23,Yes,No,West,27,3.27
2023-05-24,4,103,85,No,Yes,East,39,2.7
2023-05-24,4,104,72,No,No,South,37,3.79
2023-05-24,4,105,37,No,Yes,South,26,4.04
2023-05-24,5,101,21,No,No,West,21,3.7
2023-05-24,5,102,75,Yes,No,North,36,3.04
2023-05-24,5,103,75,Yes,No,North,34,2.53
2023-05-24,5,104,59,No,Yes,East,35,2.61
2023-05-24,5,105,93,No,No,North,35,3.67
2023-05-25,1,101,52,Yes,Yes,North,37,3.42
2023-05-25,1,102,87,No,Yes,South,29,3.99
2023-05-25,1,103,61,Yes,Yes,South,34,3.08
2023-05-25,1,104,48,No,No,South,35,2.8
2023-05-25,1,105,26,No,No,West,37,4.03
2023-05-25,2,101,33,No,No,South,35,3.08
2023-05-25,2,102,23,No,No,North,25,3.89
2023-05-25,2,103,36,No,No,South,37,3.54
2023-05-25,2,104,75,Yes,Yes,North,29,3.83
2023-05-25,2,105,89,No,No,West,25,3.47
2023-05-25,3,101,91,No,No,North,36,4.47
2023-05-25,3,102,95,Yes,Yes,North,27,4.38
2023-05-25,3,103,61,Yes,Yes,East,37,4.09
2023-05-25,3,104,98,No,Yes,South,37,4.27
2023-05-25,3,105,80,Yes,Yes,East,32,3.41
2023-05-25,4,101,69,No,Yes,South,40,3.3
2023-05-25,4,102,57,Yes,No,West,34,3.17
2023-05-25,4,103,34,No,No,South,35,2.65
2023-05-25,4,104,56,No,No,West,32,3.76
2023-05-25,4,105,51,Yes,No,East,34,3.04
2023-05-25,5,101,84,No,No,North,35,2.55
2023-05-25,5,102,34,Yes,No,West,24,3.56
2023-05-25,5,103,48,No,Yes,East,35,4.48
2023-05-25,5,104,36,Yes,Yes,North,33,3.22
2023-05-25,5,105,70,Yes,No,East,35,3.81
2023-05-26,1,101,21,Yes,No,East,31,4.34
2023-05-26,1,102,35,Yes,Yes,East,40,4.43
2023-05-26,1,103,28,No,Yes,West,25,3.82
2023-05-26,1,104,52,No,No,East,26,3.72
2023-05-26,1,105,71,No,Yes,South,33,2.59
2023-05-26,2,101,99,No,No,South,27,3.96
2023-05-26,2,102,73,No,No,West,35,2.86
2023-05-26,2,103,61,Yes,No,East,37,4.3
2023-05-26,2,104,70,No,Yes,West,23,3.9
2023-05-26,2,105,62,Yes,Yes,North,31,3.48
2023-05-26,3,101,92,Yes,No,South,24,4.49
2023-05-26,3,102,95,Yes,No,North,29,4.24
2023-05-26,3,103,51,No,No,South,29,3.52
2023-05-26,3,104,90,No,No,South,20,3.07
2023-05-26,3,105,39,No,No,South,35,4.36
2023-05-26,4,101,100,No,No,South,29,2.75
2023-05-26,4,102,93,Yes,Yes,East,35,3.05
2023-05-26,4,103,22,Yes,No,East,40,4.22
2023-05-26,4,104,56,Yes,No,East,36,4.29
2023-05-26,4,105,94,Yes,No,West,39,2.57
2023-05-26,5,101,80,Yes,No,East,33,2.96
2023-05-26,5,102,21,Yes,Yes,West,24,3.0
2023-05-26,5,103,34,No,Yes,West,25,3.72
2023-05-26,5,104,100,Yes,No,West,29,3.03
2023-05-26,5,105,25,No,No,North,21,2.98
2023-05-27,1,101,49,No,Yes,West,24,4.26
2023-05-27,1,102,27,Yes,No,East,36,4.36
2023-05-27,1,103,84,Yes,Yes,North,25,4.07
2023-05-27,1,104,72,No,No,North,29,4.2
2023-05-27,1,105,72,No,Yes,North,23,3.87
2023-05-27,2,101,56,No,No,East,40,4.0
2023-05-27,2,102,87,Yes,Yes,North,31,3.7
2023-05-27,2,103,78,Yes,No,West,32,3.1
2023-05-27,2,104,43,No,No,West,39,2.64
2023-05-27,2,105,83,No,No,East,27,3.06
2023-05-27,3,101,46,Yes,Yes,North,31,4.28
2023-05-27,3,102,46,No,Yes,South,35,3.79
2023-05-27,3,103,90,Yes,Yes,East,26,4.39
2023-05-27,3,104,40,Yes,Yes,West,27,4.07
2023-05-27,3,105,41,Yes,Yes,East,38,3.54
2023-05-27,4,101,96,No,No,North,28,2.69
2023-05-27,4,102,27,No,Yes,East,32,2.89
2023-05-27,4,103,84,No,No,North,28,3.45
2023-05-27,4,104,21,Yes,Yes,South,21,4.23
2023-05-27,4,105,22,No,No,West,35,4.41
2023-05-27,5,101,39,Yes,No,North,34,3.94
2023-05-27,5,102,28,Yes,No,North,38,2.61
2023-05-27,5,103,89,Yes,Yes,West,28,2.66
2023-05-27,5,104,89,No,No,West,34,3.67
2023-05-27,5,105,49,Yes,Yes,West,35,3.27
2023-05-28,1,101,70,Yes,Yes,East,33,2.84
2023-05-28,1,102,21,Yes,No,West,27,3.93
2023-05-28,1,103,84,No,No,East,38,3.03
2023-05-28,1,104,80,Yes,Yes,South,30,2.64
2023-05-28,1,105,21,No,Yes,North,23,4.29
2023-05-28,2,101,100,No,No,West,38,3.27
2023-05-28,2,102,57,Yes,Yes,West,40,3.16
2023-05-28,2,103,61,Yes,Yes,East,21,2.89
2023-05-28,2,104,65,No,No,West,37,2.78
2023-05-28,2,105,97,Yes,No,North,33,3.9
2023-05-28,3,101,61,Yes,Yes,North,34,2.79
2023-05-28,3,102,98,Yes,No,West,32,4.31
2023-05-28,3,103,71,Yes,Yes,East,32,3.48
2023-05-28,3,104,60,No,Yes,West,27,3.13
2023-05-28,3,105,70,Yes,No,West,38,4.5
2023-05-28,4,101,64,Yes,No,North,22,3.21
2023-05-28,4,102,77,Yes,No,South,29,3.78
2023-05-28,4,103,82,No,No,North,34,3.6
2023-05-28,4,104,83,No,No,North,38,3.43
2023-05-28,4,105,96,No,Yes,East,24,4.24
2023-05-28,5,101,54,No,No,North,32,3.04
2023-05-28,5,102,37,Yes,Yes,South,22,3.28
2023-05-28,5,103,94,No,Yes,East,29,4.31
2023-05-28,5,104,32,No,No,North,35,3.39
2023-05-28,5,105,43,Yes,Yes,North,39,3.23
2023-05-29,1,101,20,No,No,East,38,3.51
2023-05-29,1,102,73,No,No,North,36,3.96
2023-05-29,1,103,86,Yes,Yes,North,23,4.13
2023-05-29,1,104,36,Yes,No,West,20,3.95
2023-05-29,1,105,26,Yes,Yes,North,27,4.11
2023-05-29,2,101,54,No,Yes,South,34,3.67
2023-05-29,2,102,86,Yes,Yes,North,24,3.39
2023-05-29,2,103,76,Yes,Yes,North,26,2.83
2023-05-29,2,104,72,Yes,Yes,North,29,3.37
2023-05-29,2,105,86,Yes,No,North,36,4.4
2023-05-29,3,101,89,No,No,West,34,3.61
2023-05-29,3,102,56,Yes,Yes,West,25,2.63
2023-05-29,3,103,78,Yes,No,West,34,2.58
2023-05-29,3,104,74,No,Yes,West,23,2.72
2023-05-29,3,105,50,No,Yes,West,40,2.6
2023-05-29,4,101,80,No,Yes,South,38,3.58
2023-05-29,4,102,51,Yes,No,South,33,3.08
2023-05-29,4,103,86,No,No,East,26,2.99
2023-05-29,4,104,30,Yes,Yes,South,39,3.24
2023-05-29,4,105,69,Yes,No,South,37,3.33
2023-05-29,5,101,95,Yes,No,East,39,2.91
2023-05-29,5,102,70,Yes,Yes,West,35,3.4
2023-05-29,5,103,42,Yes,Yes,West,25,3.61
2023-05-29,5,104,99,No,No,East,23,4.14
2023-05-29,5,105,27,Yes,Yes,East,35,2.84
2023-05-30,1,101,38,No,Yes,North,20,3.69
2023-05-30,1,102,63,Yes,No,South,37,3.15
2023-05-30,1,103,57,Yes,Yes,South,31,3.45
2023-05-30,1,104,77,No,Yes,West,24,4.08
2023-05-30,1,105,61,No,Yes,North,38,3.45
2023-05-30,2,101,42,No,No,South,40,2.73
2023-05-30,2,102,28,Yes,Yes,South,37,3.12
2023-05-30,2,103,33,No,No,East,36,3.46
2023-05-30,2,104,74,Yes,No,South,38,3.39
2023-05-30,2,105,56,No,No,East,38,3.72
2023-05-30,3,101,67,Yes,No,East,29,3.15
2023-05-30,3,102,70,No,Yes,East,32,3.64
2023-05-30,3,103,61,No,No,West,38,2.85
2023-05-30,3,104,92,Yes,No,West,40,4.04
2023-05-30,3,105,52,Yes,No,East,38,3.05
2023-05-30,4,101,28,Yes,Yes,East,22,3.71
2023-05-30,4,102,71,No,No,West,32,4.05
2023-05-30,4,103,80,Yes,No,West,37,2.78
2023-05-30,4,104,66,Yes,No,West,37,4.03
2023-05-30,4,105,79,Yes,Yes,West,31,3.64
2023-05-30,5,101,69,Yes,No,South,26,3.33
2023-05-30,5,102,63,Yes,No,North,36,3.99
2023-05-30,5,103,96,Yes,Yes,North,30,3.34
2023-05-30,5,104,60,No,Yes,North,24,4.35
2023-05-30,5,105,66,Yes,No,South,30,3.65
2023-05-31,1,101,71,Yes,No,East,37,2.56
2023-05-31,1,102,54,Yes,No,North,23,3.95
2023-05-31,1,103,59,No,Yes,West,22,4.12
2023-05-31,1,104,92,No,No,West,38,4.5
2023-05-31,1,105,43,Yes,No,West,32,4.46
2023-05-31,2,101,75,No,Yes,North,32,3.78
2023-05-31,2,102,87,Yes,No,North,24,4.0
2023-05-31,2,103,48,No,Yes,North,37,2.93
2023-05-31,2,104,49,No,No,South,33,3.14
2023-05-31,2,105,82,No,No,West,24,3.27
2023-05-31,3,101,49,No,Yes,North,35,2.69
2023-05-31,3,102,31,Yes,Yes,East,20,3.56
2023-05-31,3,103,72,Yes,No,East,28,4.27
2023-05-31,3,104,40,Yes,No,South,34,2.63
2023-05-31,3,105,84,No,No,East,23,3.49
2023-05-31,4,101,86,Yes,Yes,West,34,2.69
2023-05-31,4,102,20,No,Yes,East,21,3.43
2023-05-31,4,103,66,Yes,Yes,West,36,4.31
2023-05-31,4,104,33,No,Yes,South,26,4.01
2023-05-31,4,105,81,Yes,Yes,South,22,3.9
2023-05-31,5,101,53,Yes,Yes,South,23,3.45
2023-05-31,5,102,27,Yes,Yes,North,40,3.9
2023-05-31,5,103,33,No,No,North,28,2.79
2023-05-31,5,104,62,No,Yes,South,31,4.21
2023-05-31,5,105,23,No,Yes,North,34,4.09
2023-06-01,1,101,96,Yes,Yes,West,21,3.39
2023-06-01,1,102,61,No,No,North,32,3.76
2023-06-01,1,103,47,Yes,Yes,West,27,3.62
2023-06-01,1,104,31,No,Yes,North,20,2.72
2023-06-01,1,105,36,No,No,West,23,4.23
2023-06-01,2,101,59,No,No,South,31,3.02
2023-06-01,2,102,39,No,Yes,West,37,3.49
2023-06-01,2,103,24,Yes,No,East,37,3.13
2023-06-01,2,104,42,Yes,No,East,36,3.05
2023-06-01,2,105,28,No,Yes,South,32,3.9
2023-06-01,3,101,59,Yes,Yes,East,36,2.98
2023-06-01,3,102,26,Yes,Yes,West,21,4.45
2023-06-01,3,103,52,Yes,Yes,East,30,3.45
2023-06-01,3,104,77,Yes,No,West,32,3.86
2023-06-01,3,105,29,Yes,No,North,21,2.88
2023-06-01,4,101,95,No,No,South,29,2.77
2023-06-01,4,102,27,Yes,No,East,24,4.41
2023-06-01,4,103,38,No,Yes,East,24,3.68
2023-06-01,4,104,79,No,No,North,24,3.1
2023-06-01,4,105,60,Yes,No,South,21,3.09
2023-06-01,5,101,68,No,Yes,West,23,2.59
2023-06-01,5,102,96,No,Yes,East,33,2.79
2023-06-01,5,103,51,No,No,South,38,3.06
2023-06-01,5,104,26,Yes,No,South,23,3.66
2023-06-01,5,105,61,Yes,No,West,34,4.48
2023-06-02,1,101,50,No,No,East,33,3.07
2023-06-02,1,102,99,No,Yes,East,28,4.17
2023-06-02,1,103,66,No,No,South,37,3.02
2023-06-02,1,104,90,Yes,Yes,South,20,3.98
2023-06-02,1,105,58,No,No,East,32,3.27
2023-06-02,2,101,55,No,Yes,West,26,4.27
2023-06-02,2,102,100,Yes,Yes,South,22,4.08
2023-06-02,2,103,51,Yes,Yes,South,20,3.48
2023-06-02,2,104,90,Yes,No,North,26,4.3
2023-06-02,2,105,48,Yes,No,North,29,2.84
2023-06-02,3,101,37,Yes,Yes,South,40,3.16
2023-06-02,3,102,76,No,No,West,37,3.42
2023-06-02,3,103,93,No,Yes,East,26,3.52
2023-06-02,3,104,52,No,No,East,29,3.34
2023-06-02,3,105,59,Yes,No,South,39,3.75
2023-06-02,4,101,97,Yes,Yes,North,36,2.69
2023-06-02,4,102,20,Yes,No,West,23,3.87
2023-06-02,4,103,24,Yes,Yes,West,30,3.08
2023-06-02,4,104,61,No,Yes,West,33,3.76
2023-06-02,4,105,81,Yes,No,East,35,3.33
2023-06-02,5,101,69,Yes,No,West,37,4.19
2023-06-02,5,102,85,No,No,North,39,3.7
2023-06-02,5,103,76,No,Yes,East,38,2.86
2023-06-02,5,104,66,Yes,No,West,27,3.54
2023-06-02,5,105,100,Yes,No,South,32,3.82
2023-06-03,1,101,39,No,No,East,24,2.93
2023-06-03,1,102,27,No,Yes,East,40,3.51
2023-06-03,1,103,100,No,No,West,38,3.43
2023-06-03,1,104,77,No,Yes,East,21,2.57
2023-06-03,1,105,39,Yes,Yes,South,28,4.49
2023-06-03,2,101,96,Yes,Yes,West,34,3.56
2023-06-03,2,102,58,Yes,Yes,East,22,2.99
2023-06-03,2,103,91,Yes,Yes,West,20,3.27
2023-06-03,2,104,23,Yes,Yes,South,30,4.37
2023-06-03,2,105,73,Yes,Yes,South,37,4.14
2023-06-03,3,101,59,No,No,South,39,2.71
2023-06-03,3,102,37,No,Yes,West,26,3.04
2023-06-03,3,103,53,Yes,Yes,South,21,2.69
2023-06-03,3,104,56,No,No,South,31,3.81
2023-06-03,3,105,21,No,No,East,27,2.9
2023-06-03,4,101,43,No,Yes,South,24,3.43
2023-06-03,4,102,97,Yes,Yes,East,36,4.42
2023-06-03,4,103,61,Yes,No,East,35,4.38
2023-06-03,4,104,93,No,Yes,West,36,3.28
2023-06-03,4,105,26,Yes,Yes,West,37,2.91
2023-06-03,5,101,80,Yes,No,North,26,3.82
2023-06-03,5,102,77,No,Yes,East,33,4.18
2023-06-03,5,103,95,Yes,Yes,South,20,3.88
2023-06-03,5,104,39,Yes,No,East,20,2.71
2023-06-03,5,105,60,No,Yes,West,21,2.65
2023-06-04,1,101,45,No,No,East,27,3.04
2023-06-04,1,102,63,Yes,Yes,North,39,3.27
2023-06-04,1,103,95,Yes,Yes,South,34,3.34
2023-06-04,1,104,37,No,No,South,23,2.81
2023-06-04,1,105,99,Yes,No,East,34,3.4
2023-06-04,2,101,78,No,Yes,West,34,3.37
2023-06-04,2,102,21,Yes,No,East,31,3.53
2023-06-04,2,103,46,No,Yes,South,36,4.4
2023-06-04,2,104,99,No,Yes,North,36,3.13
2023-06-04,2,105,85,No,Yes,East,35,4.0
2023-06-04,3,101,89,No,Yes,East,40,3.97
2023-06-04,3,102,24,No,No,West,25,4.37
2023-06-04,3,103,68,Yes,Yes,West,27,3.2
2023-06-04,3,104,90,Yes,No,South,21,4.02
2023-06-04,3,105,24,No,No,West,26,4.11
2023-06-04,4,101,97,No,No,West,28,3.52
2023-06-04,4,102,81,Yes,No,East,29,4.15
2023-06-04,4,103,98,Yes,No,West,25,3.18
2023-06-04,4,104,91,No,Yes,South,31,4.23
2023-06-04,4,105,42,No,Yes,West,23,2.73
2023-06-04,5,101,91,No,Yes,East,20,3.27
2023-06-04,5,102,51,Yes,Yes,South,30,3.54
2023-06-04,5,103,58,No,No,North,37,2.57
2023-06-04,5,104,38,Yes,Yes,North,30,4.32
2023-06-04,5,105,78,Yes,Yes,North,29,4.15
2023-06-05,1,101,74,No,No,East,26,3.42
2023-06-05,1,102,31,No,No,East,28,2.84
2023-06-05,1,103,90,Yes,No,East,33,4.08
2023-06-05,1,104,20,Yes,Yes,East,39,3.27
2023-06-05,1,105,84,No,No,East,22,3.93
2023-06-05,2,101,53,No,Yes,South,22,2.81
2023-06-05,2,102,34,No,Yes,South,28,4.22
2023-06-05,2,103,45,No,No,West,34,3.58
2023-06-05,2,104,83,Yes,No,North,36,3.09
2023-06-05,2,105,57,No,Yes,West,37,3.72
2023-06-05,3,101,74,No,Yes,East,31,3.34
2023-06-05,3,102,64,No,Yes,East,39,3.32
2023-06-05,3,103,47,Yes,Yes,East,27,3.19
2023-06-05,3,104,26,No,No,South,35,3.66
2023-06-05,3,105,95,No,Yes,East,33,3.37
2023-06-05,4,101,90,No,No,South,22,4.26
2023-06-05,4,102,92,Yes,No,South,30,4.34
2023-06-05,4,103,42,Yes,No,East,24,3.61
2023-06-05,4,104,57,No,No,North,20,4.28
2023-06-05,4,105,90,Yes,No,North,27,3.02
2023-06-05,5,101,47,No,Yes,North,30,3.51
2023-06-05,5,102,69,Yes,Yes,North,30,3.71
2023-06-05,5,103,50,No,No,South,37,2.78
2023-06-05,5,104,70,No,Yes,South,34,4.08
2023-06-05,5,105,53,No,Yes,West,36,2.91
2023-06-06,1,101,69,Yes,Yes,East,24,2.61
2023-06-06,1,102,25,Yes,Yes,West,24,3.17
2023-06-06,1,103,93,No,No,East,36,3.9
2023-06-06,1,104,74,Yes,No,West,27,3.81
2023-06-06,1,105,80,No,Yes,West,40,3.69
2023-06-06,2,101,48,No,Yes,West,37,3.56
2023-06-06,2,102,79,Yes,No,East,32,3.32
2023-06-06,2,103,83,Yes,No,East,22,3.23
2023-06-06,2,104,87,No,Yes,South,22,4.4
2023-06-06,2,105,45,Yes,No,East,26,3.2
2023-06-06,3,101,89,No,No,North,30,4.21
